id_klient,kategoria,zgoda_marketingowa
PEHP94820504411021,pets,true
DAYL34265625982985,pets,true
NTFV61733756422617,office,true
EMZA84205756073276,pets,true
NCER88947089229065,pets,true
MTIW06634517976745,office,true
IHIV51568299101693,pets,true
QWHS42968897135905,fashion,true
FEXC16887149527381,pets,true
MGWT65037147141507,pets,true
FZOC55558622866159,fashion,true
LEUS09575738495521,office,true
KXIP06821798064449,pets,true
ZTXX23810496869051,office,true
CNGV31542155772335,pets,true
HFFK18648202476721,fashion,true
WNEF88485567610425,pets,true
WXJB07398242815001,fashion,true
QNHN72135476307987,pets,true
TDGN43970476630575,pets,true
DADV53640205511138,pets,true
YAXM75395119970377,office,true
EJYI92480791937688,pets,true
WKYN88934748425557,office,true
NSFQ61306406974032,fashion,true
XSWI51283864001128,fashion,true
WDCB39079126543597,pets,true
GVTV48940673577340,pets,true
PQYZ86330603071927,office,true
IWEU05384052307146,pets,true
QSCJ99877158344327,office,true
IKUG32931340142601,pets,true
EPFS20702699120095,fashion,true
YFBZ96738366134728,office,true
JBAL56379865161035,fashion,true
XEAK01515796537076,pets,true
QVTX55325002746881,office,true
MNPE29828595667791,fashion,true
XAEA75681353131779,fashion,true
MZHS81863058386775,pets,true
GDSF14310124205262,fashion,true
LKBS86181684326909,pets,true
CDYS47252106473402,office,true
UITB92808425376109,pets,true
QJZR48952749810579,fashion,true
NCRT44590979369858,pets,true
UYUG91658453957509,fashion,true
XOEY08853628938035,fashion,true
XZBP40713913796984,pets,true
HVHG63309833683203,fashion,true
DPZM72364199618260,pets,true
ZGUI41608129205433,pets,true
TRIC55196204486426,pets,true
BITB51266565883636,pets,true
XXOZ88650319009928,pets,true
KQIP05510168881084,pets,true
NFWO02029765454826,pets,true
XZKQ29192370569122,pets,true
TYFS23438212837976,pets,true
DVHS61355714951198,fashion,true
CSTY36310934543197,pets,true
KRPL40293387776338,fashion,true
LAUU50322065820999,pets,true
VKHL25016889299586,fashion,true
FSWV80324971349552,pets,true
WKCW07711217718679,pets,true
YMCE04787881383177,office,true
VKPI31211557568992,pets,true
SQLT15462678584421,fashion,true
OJMD86211611460177,pets,true
PJMV78054508608703,fashion,true
ZMMV49206293731093,office,true
XPFR68899680341758,pets,true
YVFM85808013350145,pets,true
LPWR17297257023642,fashion,true
YPZU97173390409684,office,true
FGVB93092823001206,office,true
CTPQ67057370169566,office,true
LXCU95531717779737,pets,true
DAFB32919778241721,pets,true
CPDH25134291330840,fashion,true
DTSJ59312575174895,office,true
WZJV59428113851193,office,true
YVKF30777740721640,pets,true
KHSC95916326635036,pets,true
DROD77524049551636,office,true
MNUM37915634526648,pets,true
FWEU14963906148951,fashion,true
GHWF89580081632460,pets,true
SAKV63185743564685,pets,true
WTKK86766753755375,fashion,true
YUSW27079677068462,pets,true
IFKH83163321651880,pets,true
RASP59461806442609,office,true
SWOD27520389038207,office,true
KUBG82471495128334,office,true
LWEO47239987018779,fashion,true
VYNY35595150731836,office,true
OEGU39983704703619,office,true
NKLD66670747507807,pets,true
ZREY39626299858120,office,true
QMRA75393200558084,fashion,true
TFCG58037206865007,pets,true
HWAM09565271870663,pets,true
QCWW87696088669725,pets,true
UBRP03065499999560,pets,true
CMBK64877374702825,pets,true
GOUU06379422074976,pets,true
OZBH36408397794009,office,true
IRHY46563893508186,pets,true
BYNV44261057630842,pets,true
CWET26169326698864,office,true
VTYB19082332393905,pets,true
OODY15939799738425,pets,true
JNXS41301418160284,pets,true
NQPR60170098080766,pets,true
JBKA42751041678518,pets,true
MIYR81508803756183,pets,true
FLGJ88775309034907,office,true
CTIL64163554834735,pets,true
BPSB21095317571619,pets,true
KYFY54753008959270,office,true
ZMUG85175624941828,pets,true
OZYI28002286048679,fashion,true
LIZD79963575299333,fashion,true
VOXL22647020179135,office,true
EWJY78753631042685,fashion,true
QFTR75713252279014,fashion,true
LHVU33435497776112,office,true
VMEV57363237617465,pets,true
LKOB20189391751444,office,true
GMDC71937070642163,pets,true
TXSS11997432416551,pets,true
NYDR29441321580668,office,true
MCVZ87260904711498,office,true
QYYK53274755721018,office,true
SLGZ21180546417411,pets,true
EGOF67132489330030,office,true
FJLQ06645248431240,office,true
DNVR03249443790187,fashion,true
PODW68548668580552,pets,true
KJQO18243549528617,pets,true
XOPP61004657304251,pets,true
YZLU09709279717736,office,true
QFIV10121772092810,fashion,true
MMFR59169947377788,office,true
JFGD48389558093241,pets,true
CFEP87001886919113,office,true
BRNB96326354820614,pets,true
HUSX17647742225133,pets,true
HQIP61367631105780,office,true
NZCS16521090433528,fashion,true
BAKU60451394157122,pets,true
AREN48414203297471,pets,true
IVNS00848966864905,pets,true
YJAW59384613166310,fashion,true
CTXE03625570953740,pets,true
NSCV48705020122834,pets,true
SDTV26588109384829,pets,true
XMBN45894549683729,pets,true
UGKI18533443143753,fashion,true
CHIL22052986439014,office,true
UZJB52174470553427,office,true
LZYQ30205745589681,fashion,true
GAER81681460152157,fashion,true
HBKJ75834471277730,pets,true
ERWJ35350379903312,office,true
JRCT66114072465016,pets,true
URXI34389006907861,fashion,true
TCHP42257769496948,pets,true
TEYE98035502862832,pets,true
ZQXO65732640608922,fashion,true
ZGJR66740594719461,fashion,true
QPYW56322484628640,office,true
EHCZ39184392022385,pets,true
FRSW23965841857634,fashion,true
QTWI89041051616542,pets,true
DVNU13467673857113,pets,true
ERLD37257294511848,pets,true
AYYO76967570464548,pets,true
ZRDW50236232568894,fashion,true
DFWJ15592084727511,office,true
LDEU21102817905898,fashion,true
MVLA62368127272356,pets,true
QXYC03465093585765,pets,true
MKZY22798323343974,pets,true
BUVM14713371736253,pets,true
AQCE83846675081666,pets,true
NZFY95669847462434,office,true
YVMM65674020182544,pets,true
GWRS99552241161046,pets,true
ZEIS96967190857087,pets,true
YXPN42518551325470,pets,true
VVCF59388168490088,pets,true
UNYV80327229039703,fashion,true
QHRW46613862623839,pets,true
PMVM96130681097569,pets,true
MVJK05539365428591,pets,true
MBTA04608575257741,office,true
QJQK32412618399670,pets,true
TJUW21004801341383,pets,true
PWME55629949912746,pets,true
JULF45362055213561,office,true
MGYP30319426000986,pets,true
GJML90710871980015,pets,true
OCOU82667996422409,fashion,true
TLHW82008712731884,office,true
OCTV21544507417772,pets,true
CQEQ87971900146786,pets,true
QUHO87472174261578,pets,true
RNJY02624319402112,pets,true
IMTK38525303667470,office,true
OGHU09831232081532,pets,true
OHUX83838974885579,fashion,true
RIYA69646377567314,pets,true
AQIW74110245370405,pets,true
CKLR10207640627007,pets,true
AXTC78139677000554,fashion,true
HSMX74226216171306,pets,true
LPHW20891397481382,pets,true
NFBE98029006024808,pets,true
OBFB68482286922900,fashion,true
REJT91668857099313,fashion,true
OABS82964819442619,pets,true
BPQT60109177247156,office,true
NFDS91782870281588,office,true
QVPK31002842341583,fashion,true
YHTI93915094066853,fashion,true
DYMV85420184710316,pets,true
RZUD67250998041204,pets,true
WLOM29869596564463,fashion,true
VDMG54804826775476,pets,true
EITT52527162686658,office,true
ZKJQ17827159790806,pets,true
RWUQ45615931578679,office,true
YVUK29508542657894,pets,true
VFCF41476771371379,fashion,true
KXXK26064816381719,pets,true
ONIV85193674992505,office,true
WHSV79142884993615,fashion,true
NOVX42173813430298,pets,true
STCI56277513183526,pets,true
IUNR24413585562335,pets,true
NHFN89095682977550,office,true
MKXU53520078231709,fashion,true
EIEH13162610959669,fashion,true
YNFG30285094710561,pets,true
UXXX19345572280607,office,true
BTSU13569298623421,pets,true
WEVE64824352537791,fashion,true
HLFL79214063825681,fashion,true
BOEF79625213478741,office,true
FTMB98270808513740,fashion,true
XJTF06793590627034,fashion,true
BILQ38875673448522,pets,true
GBXE94365885276902,pets,true
BBCM31089860362403,fashion,true
LSNH90522790515477,office,true
JLAB21339446961594,pets,true
TWDZ01240423449260,fashion,true
BINF57984928204018,pets,true
XVMI08798482240550,pets,true
ZYIL44978052643323,office,true
TOHR30131920835457,pets,true
LPFG59622018375382,office,true
PRPL17602880248485,office,true
JARE48182553979276,office,true
PTRA69358617628553,office,true
WREX19937445896663,pets,true
NEOW36836030890778,pets,true
NBCT01547663126911,pets,true
KZBM39978223932487,office,true
XERX14202559705797,pets,true
HYJX54554656891581,office,true
CNJV20720001208445,fashion,true
DCMX89030173017972,office,true
DGXT87917088332513,office,true
ELMI81926517386108,pets,true
UBOV20743405086654,office,true
TIEM39600295887518,pets,true
CGLY10100983071719,pets,true
KKBQ30404928716497,office,true
ROFB18497237648041,fashion,true
ZBBJ90297910677145,fashion,true
ETEI19234216568694,pets,true
JXZD51293514638894,office,true
XDJM27697098398497,pets,true
DTZG89911238673004,pets,true
IRUI31916627503405,pets,true
SGJH32325370504266,pets,true
HZOH89004311617952,office,true
YAJE20290452235839,pets,true
LTTE26956463992921,pets,true
QZOR94682648686870,fashion,true
JYLM66674269245766,fashion,true
YIKC66128281568215,pets,true
JHDW79300135162005,pets,true
XRPJ28756404896095,fashion,true
SSNG72269188568179,office,true
FFFL36695401845677,pets,true
HSLJ34999256471309,office,true
YRWG85926972048665,pets,true
VTSQ25443049277272,pets,true
QHYU96295899795908,pets,true
SVLG65300194423298,office,true
GZJA85522048792404,fashion,true
SLHZ44758027947775,pets,true
CXYF86506615221815,pets,true
YLDU90614241385414,fashion,true
VBFJ11148061083742,pets,true
SQXR06934905609157,office,true
OMJK64611664519193,fashion,true
SCFO93322185905881,pets,true
NAVS47629463274561,fashion,true
TZIW91480633477575,office,true
HEBG82450236906098,pets,true
BEFR38164213732925,pets,true
BQCC88254882694970,fashion,true
UVEV53752933460248,pets,true
MNEJ76499798956829,office,true
BLTN16793626570603,pets,true
RERK69306730588099,fashion,true
TCQV24176023541378,pets,true
UFHI98677942715614,fashion,true
TNHU59086249879829,pets,true
JGYX38591439868089,pets,true
WJAB65140187630970,office,true
MHRT71938458059554,office,true
EMRU24519452267092,fashion,true
CRYP93430748647342,pets,true
QPCZ76718706567396,pets,true
GIIG17346056727391,fashion,true
WWWC86476559601559,pets,true
CCTT48537926626023,pets,true
QQYZ53320441480879,pets,true
XXZV17829324422718,pets,true
UIFQ21766007722323,office,true
FXRQ84864183754425,fashion,true
AJPP02400263205542,pets,true
DKXF84476130956939,pets,true
YUEO56308481964401,fashion,true
DUCZ20267949001353,pets,true
XCWE05576517480802,office,true
LRPR96226560456503,pets,true
JPLL44985453583904,pets,true
YGOW60473264644780,pets,true
VONC48151798067188,fashion,true
JVOA95733644164181,fashion,true
TSXY07945384615184,pets,true
CYLO18461728920233,office,true
JSXC55209394135614,pets,true
GJFP67337612696557,fashion,true
MZDG53450655495578,fashion,true
GHKV72421164684703,fashion,true
YYZE81163091429514,pets,true
KFMH33381863847133,pets,true
NMNF52872924827523,pets,true
RFIV24802938601161,pets,true
NJVH81074649735323,fashion,true
DFAO44951435131592,fashion,true
OAVM61889011123682,office,true
JWRO84641557328104,fashion,true
FEYV69671975460780,pets,true
LLDQ58117765252836,pets,true
KKIX74909585138236,pets,true
JGKZ96720280184642,fashion,true
SZZC45413970012444,pets,true
DEAK46836449407351,pets,true
SZPT60384926584727,pets,true
RCYL80167734501921,office,true
NHSB95677684975199,fashion,true
YPOF01051394355523,office,true
LTFZ39683522254681,fashion,true
TLHM84446809033127,pets,true
YVAY01659894881010,office,true
DMIU08094493924424,fashion,true
VKJF68545203098551,pets,true
BJAW66604948722285,pets,true
RSCH54824258432280,pets,true
XDTF14947181181796,fashion,true
VTDX41177240613106,fashion,true
JUGG05184799379847,office,true
UCRK03155197788767,pets,true
JTDK14752933859778,pets,true
JVVN50848383520955,office,true
KZUG08830785559698,fashion,true
HQOX30730488066398,pets,true
MYKR68009824875605,fashion,true
JPBQ01767344698012,pets,true
CWJC54793511659631,pets,true
YPBX09837043164064,pets,true
MIAE03630111495548,office,true
WSYH71764028187449,office,true
BJSW70667317214298,pets,true
LUQF39655820380741,pets,true
GXXI01796915663375,pets,true
ZVHQ76971292807725,office,true
NRPQ04451032644905,pets,true
QJGM37662003513536,office,true
KTLE68415195912597,fashion,true
YTXU10693696285131,fashion,true
DCFN66100436711671,fashion,true
FHBB96353457352809,office,true
HGKZ28010257683143,fashion,true
BZDZ98485663987113,pets,true
VEIQ82529246747091,pets,true
CTQS14858755861442,pets,true
ZODB79555791453946,pets,true
EQZS85520678568749,pets,true
UAJM04496247390564,office,true
RNFF49877602180672,office,true
FZDR62642157548396,office,true
YMLN98787026184472,pets,true
JUDW91066004719004,pets,true
MFUB39933542420959,pets,true
MDAK44656867000824,pets,true
OFJZ28563467546546,pets,true
PZNL39992288003965,pets,true
LHOB05029242768233,fashion,true
OKVQ33347788939955,office,true
IVWL78172637497081,pets,true
YPPX94122220933486,pets,true
UPTG08602633750842,pets,true
NNGZ26220309830954,pets,true
SVHO62234994968793,pets,true
GSLR66461675038844,fashion,true
TLEG75218174140660,office,true
HPGU69710959784496,pets,true
QCEE61383126797113,pets,true
OABD04335998788252,office,true
WZKC78537165066218,office,true
QTDI32489875884201,office,true
MLUY88575601734340,fashion,true
CITA27213640991515,pets,true
NATY51530432405799,pets,true
NTRE30651570383756,pets,true
RGVO08618242348739,pets,true
APKI66730187051297,pets,true
TJRA84848906141778,pets,true
SCKZ29893530610828,office,true
CAYG77369583483270,pets,true
PTZS92027963918852,pets,true
LZGZ04968239148966,fashion,true
QJTL15512540078316,pets,true
THCN61349448037770,pets,true
LEXB35434748824629,office,true
MBTX33492633148226,pets,true
TLLC83633551511233,pets,true
BIWY82679518689047,pets,true
FTEN56714159204535,pets,true
YDQK94480809812904,pets,true
DRYT21598341729719,office,true
RQHZ38744993807701,office,true
HEHV83687332759823,pets,true
ZCDP23698816085955,pets,true
HFCN03255594872785,fashion,true
WTBZ82124001108472,pets,true
QUMU71197426482670,pets,true
AIWY64486833095688,pets,true
WGGS26943895756185,pets,true
XSZQ59936222752422,fashion,true
HMAZ49331870521404,fashion,true
UHLM11006693367940,fashion,true
ZLWL28272348038771,fashion,true
VXOB27769192276763,fashion,true
MMDI72858767512767,pets,true
SZFO48158039778686,office,true
QZSS52300741624908,pets,true
RGWD86334028860102,office,true
XFVA83464195312852,pets,true
KHTF19578445250539,office,true
LQDB86352404308216,pets,true
EFMC59173897254578,office,true
OMKH70362624480574,office,true
GGSI26192953705693,pets,true
SKOS20509554531897,pets,true
JKVJ41746716655894,pets,true
UHAI81585961004714,pets,true
VAOH12294345084615,office,true
BATA03992281126551,pets,true
PYEW51333509238067,pets,true
BWEG36751998818912,fashion,true
ODIC37368642836313,pets,true
ZCMW51418299534039,office,true
MEMH65151735015670,fashion,true
XUTN70695648819411,pets,true
HDNX66453484239288,fashion,true
OZCQ90272940989779,office,true
FAXS11372692828377,pets,true
IWYN94620862598045,pets,true
ZIPR87730662622654,pets,true
RNJV17577631567867,fashion,true
CMKY01168715448568,office,true
WLAV72274694551947,fashion,true
MGOR09335953688257,pets,true
TZAK29103884304435,pets,true
BNZA26055034583634,pets,true
XOSC50634378283210,pets,true
TQKK84081328639923,office,true
EKBA16683665070576,office,true
UKCP07622781601130,fashion,true
TSBA42650422833801,fashion,true
XZNT04654093373934,office,true
IZTC52481305424768,pets,true
JLRI46258130711336,office,true
KKOT64530389569129,pets,true
BSXQ50122037835467,pets,true
NGST15269568504469,pets,true
CANR21827329411241,pets,true
XLOK51566974286538,pets,true
JTHA74736664926330,fashion,true
DYDC58708577120454,office,true
SPQT63861767731474,office,true
VCIF41614097915569,pets,true
UETD07633332101389,office,true
VHTV24242824685912,pets,true
YUMC18635668227742,pets,true
GOFP48262057390194,fashion,true
RAWB82126720168753,office,true
FPIK36918925681956,pets,true
XOGK92688149396242,fashion,true
IUFP57376440585058,office,true
WSWH21279572288001,pets,true
KWLS09234666801060,office,true
COAJ18434904448257,office,true
RQHF02506579723666,pets,true
MSGJ87819833789408,pets,true
TKWU62841435840929,fashion,true
DLMI12608625955910,office,true
ZXQQ00357957079852,pets,true
NPIS71428230470568,pets,true
EIYC53822678124537,office,true
CUNO14703236254967,office,true
AAXW19181281763568,fashion,true
YUAE59840737946964,office,true
CRWU67374775359281,office,true
EJIP04771401771285,pets,true
OJDI36800055114609,pets,true
BKBZ22487380101676,fashion,true
BADL68560684031909,pets,true
JRLU86635961420366,pets,true
SXVZ99683368581413,pets,true
QTOR02228029144356,fashion,true
PFAS18629318454543,fashion,true
CJMZ98282102017046,pets,true
RFZB39042609040331,pets,true
JCUV52884004166349,pets,true
YBIW25503568336811,pets,true
KBOK89014610270464,office,true
SGMU68598914084096,pets,true
WHKI67651390375064,pets,true
KTRP61946724052780,pets,true
PMWM88996594159034,pets,true
MRAT84730024499556,pets,true
KXBO01903222913520,office,true
NKXO89827052819904,office,true
JQKZ89289866662711,pets,true
ECQU44557227525438,fashion,true
EYNI28432803298785,fashion,true
NELC60680805373504,fashion,true
AORX53490580614147,pets,true
KCMY08958636770718,fashion,true
CHUE64295223730105,pets,true
GMLY03272674939382,pets,true
ZSFV51884938557432,pets,true
BJUH75346892238242,fashion,true
KQPP78880793171197,fashion,true
MITT93990107519942,pets,true
YGZS19681404797506,office,true
